objid,ra,dec,petroR90_r,spiral,elliptical
1237652935644873179,319.9986,-6.532917,14.43159,1,0
1237654605323763862,155.5151,4.219861,9.80794,1,0
1237671129664061635,177.148,3.424,13.85169,1,0
1237671129664061617,177.2528,3.347944,11.25603,1,0
1237671129127321783,177.6924,3.502694,8.747809,1,0
1237663783142162620,42.31804,-0.7740833,9.900141,0,1
1237663237128388949,50.16733,-1.241889,9.245812,0,1
1237671141482627405,177.8996,3.335417,9.963693,1,0
1237660584978546854,146.1348,8.637639,12.17819,1,0
1237667252936442005,170.4449,28.21033,6.686482,1,0
1237667252936507458,170.4688,28.23506,8.322003,1,0
1237667252936507505,170.5719,28.23008,8.815109,0,1
1237652935644938731,320.1811,-6.688056,11.79224,1,0
1237659324943892566,214.889,55.81611,4.296692,0,1
1237659324943958184,215.1123,55.80228,8.516295,0,1
1237659324943958233,215.1779,55.71975,5.568346,0,1
1237667252936573091,170.6709,28.28214,9.45852,1,0
1237667252936704064,171.1053,28.32144,17.65037,0,1
1237667252936704141,171.0456,28.31697,9.617331,1,0
1237667252936704149,171.0606,28.21881,10.72641,1,0
1237663783132135497,19.34117,-0.8241944,8.350965,1,0
1237663783132135562,19.43225,-0.8313889,8.718822,0,1
1237663783132528740,20.33088,-0.7806111,9.885831,1,0
1237660614512607413,174.709,10.25522,7.681747,1,0
1237671992953209016,207.5316,-0.4709444,8.234742,0,1
1237659329237024928,236.2733,46.3773,10.73975,0,1
1237659329237024986,236.3317,46.32539,5.099053,1,0
1237663783124074608,0.9511667,-0.7571667,7.052968,1,0
1237652935645397209,321.1893,-6.825333,7.262662,0,1
1237660584978546900,146.1789,8.462139,7.464463,1,0
1237659324944220408,216.1738,55.50306,8.952264,1,0
1237655108365058179,136.342,48.9523,7.823463,1,0
1237659324944416963,216.6767,55.20972,8.665316,1,0
1237665548361138351,234.2351,18.03692,11.04065,0,1
1237665548361138486,234.3184,18.00886,11.04734,0,1
1237665548361269303,234.5162,17.89192,11.16731,1,0
1237659324944613567,217.3325,55.11119,8.668015,1,0
1237659324944744644,217.96,54.91447,6.614349,0,1
1237659324944875673,218.1753,54.70922,5.66122,0,1
1237659324944875703,218.2883,54.74122,6.213365,1,0
1237665548361335003,234.588,17.78058,9.329326,0,1
1237671126980296904,179.7646,3.513778,7.495517,1,0
1237654028719161575,174.2696,1.490111,8.88756,1,0
1237659329237942451,238.4185,44.88575,6.482144,1,0
1237659329237942521,238.4774,44.79081,7.857836,0,1
1237667252936900757,171.5741,28.43539,11.40801,1,0
1237667252936900784,171.6046,28.44908,11.60688,0,1
1237667430639992961,163.0578,26.00956,16.59066,1,0
1237666216217673835,16.76342,15.09897,11.35678,0,1
1237666091125440674,16.95554,14.92444,9.869637,1,0
1237666091125506239,16.99046,15.08711,4.787817,1,0
1237666091125440639,17.13363,15.02306,11.80015,0,1
1237651225172640045,258.5302,57.47742,8.137482,1,0
1237651225172705483,258.3737,57.34211,8.308537,0,1
1237659131674427418,224.4247,47.27261,11.944,0,1
1237666215143932115,17.78242,15.01825,9.368422,1,0
1237666090051698826,17.80921,14.87817,8.524117,0,1
1237655108365189396,136.7234,49.18092,9.438907,1,0
1237655108365320259,137.0953,49.43008,9.466282,0,1
1237667430640451732,164.1717,26.25881,8.194007,1,0
1237657627898347883,126.185,32.31275,11.16517,1,0
1237657627898413322,126.2653,32.50269,21.02585,1,0
1237659131674427472,224.3143,47.24803,8.363043,1,0
1237659131674427541,224.4218,47.217,10.51065,0,1
1237648721232199818,183.3568,-0.1456667,8.270059,1,0
1237648721232199825,183.3618,-0.09669445,10.06893,0,1
1237663783657668898,353.5472,-0.39825,7.344606,0,1
1237658424093245674,165.7835,7.462333,9.093543,1,0
1237658424093311087,165.967,7.48575,10.20001,0,1
1237667252936966304,171.6217,28.4445,10.62721,1,0
1237667252937031718,171.8908,28.45939,10.12695,1,0
1237667252937097307,172.0649,28.39711,8.64048,1,0
1237662636911362465,237.8631,9.129361,9.148229,0,1
1237662637447512407,236.3188,9.926528,9.336382,0,1
1237667910592692319,183.6096,24.18208,18.78604,1,0
1237667910592692350,183.6528,24.30078,19.21345,1,0
1237667910592823384,183.9674,24.34553,9.241421,0,1
1237665429176910094,228.4807,23.07119,18.04564,1,0
1237659131674558601,224.6461,47.02206,8.866124,1,0
1237659131674624030,224.9366,47.07264,7.259444,0,1
1237667910593151060,184.7434,24.18631,19.51012,1,0
1237651755084283959,180.4557,3.472778,10.36975,0,1
1237667324322709608,164.219,26.96514,9.997371,1,0
1237658302743904347,167.7905,58.33739,9.302658,0,1
1237658302743969917,168.1453,58.43555,11.39236,1,0
1237658302744101094,168.813,58.54033,12.28496,1,0
1237658302744166556,169.0243,58.50092,12.05188,1,0
1237658302744297527,169.7011,58.60942,15.11674,1,0
1237658302744428764,170.255,58.61603,4.877859,0,1
1237658302744756423,171.6302,58.74125,9.726312,0,1
1237658302744821949,171.8281,58.84031,8.745034,1,0
1237658302744953034,172.5027,58.86986,12.70143,1,0
1237658425166921800,165.6727,8.137028,11.07214,1,0
1237662636911952325,239.174,8.7435,5.567311,0,1
1237667431177453669,164.3388,26.822,15.85486,1,0
1237658300599828685,140.2453,6.315417,10.9406,1,0
1237658300600156312,140.8573,6.444778,11.64077,1,0
1237663783657799773,353.7983,-0.2210556,6.641274,0,1
1237663783657865400,354.0023,-0.2384167,7.757684,1,0
1237663783131807892,18.62292,-0.7668611,4.875381,0,1
1237663783131807895,18.62429,-0.78625,7.225499,0,1
1237663783132266696,19.72083,-0.6598333,10.7667,0,1
1237660614512869402,175.2653,10.22511,20.38628,1,0
1237658423019831346,166.6277,6.559417,13.26167,1,0
1237652900237934686,61.48229,-5.903333,7.201212,1,0
1237652935646314885,323.3196,-7.03975,5.741397,1,0
1237652935646314993,323.3673,-7.010778,10.23071,1,0
1237652935646445965,323.6582,-6.91175,10.07203,1,0
1237650761315647733,177.3956,-2.849889,8.066525,0,1
1237650761315778761,177.5856,-2.811083,25.78403,1,0
1237666215143932059,17.70263,14.96147,8.157652,1,0
1237666088977825960,18.67517,14.52647,8.622347,1,0
1237666088977825936,18.69908,14.51222,10.11493,1,0
1237666088978022510,18.78471,14.90094,12.39127,1,0
1237660024496717998,343.9637,-1.183861,6.960294,1,0
1237657627918991463,186.4992,51.31714,5.079988,0,1
1237657627919188151,187.1907,51.28917,8.226797,0,1
1237667430640844998,165.1015,26.39297,7.724719,0,1
1237667431174963469,158.1135,25.73892,14.62642,1,0
1237671690691543553,245.2924,17.17333,7.263505,1,0
1237671930671792358,163.1311,8.750195,13.419,0,1
1237663783132266721,19.74917,-0.77375,9.169353,1,0
1237663783132594256,20.44667,-0.7788611,8.82062,1,0
1237667252937293998,172.6322,28.47811,11.13266,1,0
1237667252937490480,173.0305,28.4115,5.756277,1,0
1237665429711093973,222.1772,25.44233,8.052564,1,0
1237661151379063026,197.768,49.324,7.813327,1,0
1237652935646708091,324.2766,-6.997222,11.54603,1,0
1237652935646773639,324.4456,-7.110639,5.300349,0,1
1237652935646773706,324.3552,-7.149083,12.4304,1,0
1237660024496849163,344.1501,-1.213556,8.057639,1,0
1237663275773788369,345.2184,-1.173583,7.266321,0,1
1237651213360759041,259.164,59.25375,16.65151,0,1
1237654605323764006,155.6395,4.216389,10.55162,1,0
1237654605323960516,155.9925,4.371695,9.059226,1,0
1237657856609484946,178.4049,52.2487,12.374,0,1
1237657856609615956,178.8112,52.31464,10.84724,1,0
1237671940877451584,253.4875,64.46325,13.19514,1,0
1237671769078628553,253.7478,64.22839,8.50452,1,0
1237671768541823222,254.3698,63.91789,6.007349,0,1
1237671939266969644,254.5222,63.33789,9.823937,1,0
1237657627919319257,187.7305,51.42042,6.650907,1,0
1237671939266969890,254.7847,63.25425,7.868489,1,0
1237671939266969839,254.754,63.18184,7.368332,1,0
1237667252937818135,173.8407,28.51981,4.780828,0,1
1237667252938014822,174.427,28.65686,6.704386,1,0
1237673309355508013,116.2104,40.92775,7.032254,1,0
1237673705041690943,116.3207,41.09117,9.359667,1,0
1237673705041756259,116.4947,41.11939,16.77954,0,1
1237648720706601309,209.154,-0.4221389,8.354039,0,1
1237652935648215373,327.726,-7.363,7.484856,1,0
1237651709968842855,209.9735,-0.5476944,5.880833,1,0
1237665567689343075,234.9436,17.8355,17.26023,0,1
1237658203435630682,177.6232,48.74881,13.56697,1,0
1237658203435696406,177.7397,48.90867,9.013069,1,0
1237658802572099892,173.9719,55.0775,6.330343,1,0
1237667254011822215,174.5443,29.54397,12.93815,0,1
1237658802572165221,174.1029,54.98725,14.09028,0,1
1237658802572165279,174.1705,55.06592,7.974782,0,1
1237652935648477388,328.2609,-7.588528,8.756504,1,0
1237655108365516930,137.6505,49.57928,10.59789,0,1
1237657627898544241,126.5853,32.72786,8.006125,1,0
1237673705041691045,116.4003,41.19378,12.32655,1,0
1237673705578692965,116.6325,41.5848,7.158194,1,0
1237651495755972965,116.8828,41.9123,8.966411,1,0
1237651495756038324,117.0434,41.8895,12.07067,1,0
1237655108905402546,146.2219,54.05264,8.728485,0,1
1237655108365582440,137.7451,49.79597,5.431516,0,1
1237655108365647967,138.0135,49.90705,10.19586,0,1
1237652900768383099,46.78637,-7.340833,5.47869,0,1
1237652900768448611,47.02242,-7.366278,12.58473,0,1
1237658203435892954,178.5285,48.77069,9.397131,1,0
1237658203435958461,178.7572,48.78683,11.77765,1,0
1237658203436154999,179.407,48.91917,9.466866,1,0
1237658203436285964,179.749,48.97953,5.946199,0,1
1237658203436744775,181.4818,49.04456,9.4707,1,0
1237671930672250981,164.11,8.830417,10.8389,1,0
1237671930672316575,164.2759,8.777111,9.996812,1,0
1237665429711749361,223.7737,24.98083,7.396491,1,0
1237658192685433127,127.0299,32.89761,7.928836,1,0
1237658203955855598,130.0168,33.70197,11.34292,1,0
1237651495756497248,117.8466,42.8532,6.381769,1,0
1237651495756562636,117.8985,42.88008,20.85143,1,0
1237665548361662698,235.3699,17.59692,7.266149,0,1
1237667910593413239,185.4601,24.24911,10.10109,1,0
1237652935648477481,328.3317,-7.499861,14.68713,1,0
1237652935648477692,328.323,-7.452,9.717113,1,0
1237658424094097531,167.7781,7.583278,9.406858,0,1
1237658424094163140,168.001,7.485055,11.63359,1,0
1237674601605038244,211.1057,-0.45675,18.85295,1,0
1237652900768645229,47.41891,-7.290694,18.25572,1,0
1237652900768776310,47.76654,-7.367278,14.40862,1,0
1237652900769038592,48.38121,-7.283611,10.46394,1,0
1237652900769104151,48.52258,-7.240861,15.13356,1,0
1237667212134645847,170.7496,29.65839,7.626363,1,0
1237657856609812566,179.4994,52.25978,5.389639,1,0
1237657856609943686,180.1034,52.33789,8.879969,1,0
1237657856609943699,180.132,52.33053,8.601942,1,0
1237657856610009191,180.2478,52.24314,7.457723,0,1
1237671930672316678,164.3564,8.941334,10.38788,1,0
1237651225707348200,255.5398,62.25672,7.187398,1,0
1237650761315909855,178.0058,-2.869361,10.21998,0,1
1237650761315975357,178.0518,-2.804556,14.26258,0,1
1237655499209113737,221.4163,-1.718611,10.74292,1,0
1237665548361859225,235.882,17.31289,12.54655,1,0
1237665548361859303,235.8167,17.48867,10.18496,0,1
1237654605324157012,156.417,4.322583,4.306282,1,0
1237651755084611722,181.2448,3.529806,9.007635,1,0
1237651754548527156,183.0313,2.923944,8.168144,0,1
1237667910593478804,185.6641,24.33008,14.88124,1,0
1237667910593609863,185.9057,24.16725,8.117077,1,0
1237667910593675354,186.0463,24.17114,7.183839,1,0
1237665429711814804,223.8894,24.95217,7.224319,0,1
1237658425157156941,143.2097,6.85075,7.05846,0,1
1237658424080531727,136.6048,5.337611,7.333445,0,1
1237658802572165322,174.232,55.13575,11.97344,1,0
1237658802572165380,174.2938,55.09222,11.29416,1,0
1237648721232723989,184.4986,-0.1533611,6.073043,0,1
1237648721232724296,184.5137,-0.01047222,11.63323,1,0
1237674473291448472,172.9897,58.86053,6.634696,1,0
1237659131675148382,226.5283,46.3353,11.4026,0,1
1237667910593937501,186.673,24.18381,10.74939,1,0
1237667910594003084,186.8234,24.20117,7.369684,0,1
1237657856610205859,181.1156,52.43486,7.187517,0,1
1237655499209244868,221.7448,-1.788889,8.571652,1,0
1237655499209310351,221.8678,-1.633917,15.97252,1,0
1237655499209310386,221.8882,-1.645667,13.1754,1,0
1237655499209310412,221.9053,-1.765139,9.085087,0,1
1237662637448495474,238.4834,9.37775,13.55742,1,0
1237662637448823010,239.1973,9.268611,7.174798,0,1
1237655499209638127,222.6791,-1.714889,11.68451,1,0
1237655499209703786,222.7958,-1.705917,7.105073,0,1
1237662637448823095,239.2245,9.150416,9.843919,1,0
1237662636912542157,240.5224,8.448556,6.936364,1,0
1237659132209070277,217.9865,50.09983,7.557242,1,0
1237661151379390475,198.7815,49.18672,7.100575,1,0
1237661151379390537,198.7817,49.34169,10.63281,1,0
1237661150305321056,197.5505,48.59097,9.382594,1,0
1237665548895256762,228.0777,20.55997,6.984858,0,1
1237667253472198811,167.397,28.28317,4.838048,0,1
1237667253472198820,167.4243,28.25303,16.48708,1,0
1237671931208401061,162.4879,9.1215,5.992764,1,0
1237651505953308918,201.7519,1.204056,7.71551,1,0
1237660583908999251,155.8749,8.678361,8.391252,1,0
1237665429711880347,224.1375,24.95861,16.69921,1,0
1237665350246924422,224.5519,24.83356,13.96629,1,0
1237666213533319314,18.86904,14.85792,8.931835,0,1
1237653651843055866,19.12575,14.48153,11.72257,0,1
1237667910594396300,187.9345,24.31367,11.30727,1,0
1237651538705645751,150.0358,62.98525,7.633295,0,1
1237658312943534160,196.4065,60.17264,12.43517,1,0
1237651538706235567,152.3886,63.68211,9.516889,0,1
1237651538706235629,152.5887,63.76542,5.968439,1,0
1237671128591368332,179.0176,5.030667,9.340421,1,0
1237650761316040795,178.1851,-2.807472,7.918069,1,0
1237667253472329733,167.6944,28.2785,16.44373,0,1
1237655108365713633,138.248,50.00289,8.805308,0,1
1237655108365779111,138.3128,50.08753,8.87103,0,1
1237667431175225516,158.874,25.8807,8.669402,1,0
1237667431175487616,159.4071,25.94944,10.46767,1,0
1237659131675672661,227.7781,45.72822,6.851647,0,1
1237659131675803844,228.239,45.44406,11.58475,1,0
1237665548895322329,228.2671,20.39961,9.211488,1,0
1237665548895519120,228.7227,20.2035,6.608863,0,1
1237665548895584456,228.8723,20.33572,9.211707,1,0
1237658203436810313,181.6048,48.96239,6.137873,0,1
1237658203436875899,181.9378,48.96967,6.957451,0,1
1237665350247055380,224.801,24.76439,9.343867,0,1
1237665548895780965,229.3462,20.01361,8.135924,1,0
1237662636912673288,240.8042,8.489361,8.995752,1,0
1237662637449806371,241.4307,8.651527,4.239135,1,0
1237671931208466510,162.5692,9.083278,6.586491,1,0
1237651538706301130,152.7643,63.85622,9.345295,0,1
1237651495756955919,118.4533,43.77017,6.26302,1,0
1237658192685891909,128.0281,33.61917,6.940558,1,0
1237658192686219440,128.6424,34.13011,9.978284,1,0
1237651755084677211,181.3522,3.539695,7.391457,0,1
1237652936176894329,309.0733,-4.764222,7.923982,1,0
1237652936177026068,309.3933,-4.633444,9.841734,0,1
1237651755084808336,181.7537,3.492778,7.868294,0,1
1237652936177419477,310.2873,-4.924,6.260659,1,0
1237648721232855215,184.8115,-0.1659167,6.762394,1,0
1237648721233182834,185.5466,-0.1457222,8.754968,1,0
1237663783133118526,21.57071,-0.8167222,9.815232,0,1
1237663783133184128,21.74958,-0.7838333,8.806482,0,1
1237663783133315077,22.00887,-0.7383056,13.14315,0,1
1237655499209769333,222.9861,-1.557611,10.0839,0,1
1237660614513000692,175.5308,10.14933,15.26118,0,1
1237651213897171320,259.2914,60.34911,7.617364,1,0
1237651225707479189,256.0598,62.04278,9.075414,1,0
1237665548895781132,229.3737,20.04297,7.541238,1,0
1237665429712208024,224.7905,24.60842,5.992491,1,0
1237665429712273465,225.0563,24.61094,7.55395,1,0
1237665429712273570,225.0383,24.60208,6.87349,0,1
1237667910594986180,189.4303,24.11836,10.82243,1,0
1237657627899724203,128.9436,34.44514,10.02721,1,0
1237667253472329832,167.718,28.271,10.63298,1,0
1237667253472329842,167.7025,28.35872,10.89358,1,0
1237660614513066086,175.6907,10.28839,7.943534,1,0
1237656567581639087,327.3104,-0.7856666,6.97871,0,1
1237663277923565696,350.3926,0.4476667,16.56572,1,0
1237660614513131530,175.8707,10.16186,28.30742,1,0
1237660614513131658,175.924,10.24553,11.97777,1,0
1237662636913721702,243.0877,7.92575,7.067158,1,0
1237652900769300662,48.91096,-7.078833,16.75853,1,0
1237671939803251015,251.6028,63.417,13.1601,1,0
1237671767467622560,252.3279,62.85417,8.111506,1,0
1237655499210490068,224.5952,-1.56075,8.953795,0,1
1237659324945203352,219.4021,54.4053,9.224138,0,1
1237659324945334467,219.9791,54.18875,9.640676,1,0
1237659324945399966,219.9917,54.1715,9.923156,1,0
1237659324945465603,220.3483,54.15253,9.614577,1,0
1237661150305386663,197.783,48.48989,8.205359,1,0
1237654605324157076,156.5122,4.246639,14.14579,1,0
1237654605324157159,156.5365,4.372806,16.12445,1,0
1237654605324288121,156.7502,4.212945,14.35552,0,1
1237665548896108672,230.0275,19.77692,5.94456,0,1
1237665536539492607,235.6005,22.39033,8.117805,0,1
1237667212135825662,173.9166,30.15494,10.58694,0,1
1237663783658193028,354.617,-0.3235278,12.24742,1,0
1237665350247317612,225.4068,24.58058,7.385801,0,1
1237665429712404745,225.3938,24.50881,7.624488,1,0
1237665429712470261,225.4167,24.47475,8.348776,1,0
1237667431175618697,159.8204,25.90892,7.376943,1,0
1237667431175618701,159.8067,25.97489,3.732218,0,1
1237662637450264903,242.4399,8.493167,7.615439,1,0
1237648721233641796,186.6737,-0.1058056,4.825261,1,0
1237659131676393602,229.8017,44.78089,9.03552,1,0
1237659329238925520,240.7636,43.30019,5.313313,0,1
1237657856610467981,182.0276,52.3392,13.82778,1,0
1237671931208859833,163.5738,9.308639,17.89624,1,0
1237657856610861214,183.5732,52.34941,5.84797,0,1
1237650761316761723,179.8604,-2.829944,5.465534,0,1
1237667253472395386,167.941,28.39817,5.644007,0,1
1237658425157484699,143.9046,6.904222,6.658675,1,0
1237658425157484738,144.0069,6.844861,12.36645,1,0
1237658424626446463,157.3704,7.440556,9.375701,1,0
1237671766930751687,252.726,62.45781,4.362038,0,1
1237651224096538916,253.0116,62.13044,9.224228,1,0
1237648721234165946,187.7948,-0.1156111,7.43811,1,0
1237648721234166004,187.9084,-0.15225,7.059776,0,1
1237648721234166014,187.9133,-0.085,9.742141,0,1
1237650761316958343,180.3165,-2.883861,10.4185,0,1
1237650761316958405,180.3899,-2.874778,7.534461,1,0
1237650761316958410,180.3896,-2.858194,8.918146,1,0
1237671991878156459,205.5587,1.950944,9.479267,0,1
1237658303276318789,150.5164,54.7907,9.551649,1,0
1237658303276515511,151.1168,55.05119,9.245391,1,0
1237658303276515550,151.2435,55.02369,4.719159,1,0
1237660584978743409,146.6165,8.583972,6.160179,0,1
1237658203437465694,183.8825,49.04716,7.960083,1,0
1237658203437531274,184.2039,49.03178,8.701605,1,0
1237658203437531291,184.255,49.02928,7.307936,1,0
1237658203437596753,184.2926,49.1372,10.92543,0,1
1237658203437596764,184.2964,49.11417,12.96988,1,0
1237671931208925347,163.6764,9.235528,6.909205,1,0
1237658802572361900,174.8477,55.10603,10.18269,1,0
1237659131676655717,230.5338,44.48231,7.104001,1,0
1237659132209659998,219.6898,49.44258,14.13565,1,0
1237658424626643105,157.8677,7.481833,14.78726,0,1
1237652936177484394,310.3381,-4.965806,10.87737,1,0
1237658312943796268,197.5182,60.22408,15.06844,0,1
1237651225707937981,256.8148,61.0305,13.7724,1,0
1237651495756955933,118.6332,43.70122,9.219185,1,0
1237667431176536204,162.0984,26.41281,14.93791,1,0
1237655108366303324,139.6875,50.78675,11.08256,0,1
1237655108366368771,139.9205,50.85561,11.94221,1,0
1237652936177746818,311.0044,-5.061139,5.404418,1,0
1237667253472657476,168.5435,28.42833,10.86908,1,0
1237671129664913532,178.1877,5.027861,12.05636,1,0
1237649954403582130,19.7925,14.78419,9.034688,1,0
